RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
8,105,82,23,5,97,75,22,5,46,3162,4
9,99,86,13,5,94,78,16,5,46,3162,4
10,114,94,20,5,91,77,14,5,46,3162,4
1,98,79,19,5,90,75,15,5,136,190,4
2,101,85,16,5,94,78,16,5,136,190,4
3,119,100,19,5,92,76,16,5,136,190,4
4,119,98,21,5,96,77,19,5,136,190,4
5,121,96,25,5,92,77,15,5,136,190,4
6,113,95,18,5,89,74,15,5,136,190,4
7,89,73,16,5,89,75,14,5,136,190,4
8,105,82,23,5,97,75,22,5,136,190,4
9,99,86,13,5,94,78,16,5,136,190,4
10,114,94,20,5,91,77,14,5,136,190,4
1,98,79,19,5,90,75,15,5,61,501,4
2,101,85,16,5,94,78,16,5,61,501,4
3,119,100,19,5,92,76,16,5,61,501,4
4,119,98,21,5,96,77,19,5,61,501,4
5,121,96,25,5,92,77,15,5,61,501,4
6,113,95,18,5,89,74,15,5,61,501,4
7,89,73,16,5,89,75,14,5,61,501,4
8,105,82,23,5,97,75,22,5,61,501,4
9,99,86,13,5,94,78,16,5,61,501,4
10,114,94,20,5,91,77,14,5,61,501,4
1,57,43,14,5,74,58,16,5,294,1047,4
2,56,45,11,5,81,63,18,5,294,1047,4
3,73,45,28,5,73,57,16,5,294,1047,4
4,73,46,27,5,91,70,21,5,294,1047,4
5,64,40,24,5,74,59,15,5,294,1047,4
6,64,41,23,5,71,59,12,5,294,1047,4
7,56,37,19,5,63,50,13,5,294,1047,4
8,58,41,17,5,70,51,19,5,294,1047,4
9,50,35,15,5,64,53,11,5,294,1047,4
10,64,45,19,5,80,58,22,5,294,1047,4
1,98,79,19,5,90,75,15,5,27,2878,4
2,101,85,16,5,94,78,16,5,27,2878,4
3,119,100,19,5,92,76,16,5,27,2878,4
4,119,98,21,5,96,77,19,5,27,2878,4
5,121,96,25,5,92,77,15,5,27,2878,4
6,113,95,18,5,89,74,15,5,27,2878,4
7,89,73,16,5,89,75,14,5,27,2878,4
8,105,82,23,5,97,75,22,5,27,2878,4
9,99,86,13,5,94,78,16,5,27,2878,4
10,114,94,20,5,91,77,14,5,27,2878,4
1,98,79,19,5,90,75,15,5,120,2603,4
2,101,85,16,5,94,78,16,5,120,2603,4
3,119,100,19,5,92,76,16,5,120,2603,4
4,119,98,21,5,96,77,19,5,120,2603,4
5,121,96,25,5,92,77,15,5,120,2603,4
6,113,95,18,5,89,74,15,5,120,2603,4
7,89,73,16,5,89,75,14,5,120,2603,4
8,105,82,23,5,97,75,22,5,120,2603,4
9,99,86,13,5,94,78,16,5,120,2603,4
10,114,94,20,5,91,77,14,5,120,2603,4
1,61,39,22,5,67,56,11,5,394,3651,4
2,59,37,22,5,71,55,16,5,394,3651,4
3,68,41,27,5,82,63,19,5,394,3651,4
4,50,36,14,5,84,64,20,5,394,3651,4
5,53,30,23,5,68,55,13,5,394,3651,4
6,58,39,19,5,73,60,13,5,394,3651,4
7,43,29,14,5,90,67,23,5,394,3651,4
8,58,32,26,5,70,55,15,5,394,3651,4
9,52,31,21,5,79,58,21,5,394,3651,4
10,49,34,15,5,54,42,12,5,394,3651,4
1,98,79,19,5,90,75,15,5,208,3669,4
2,101,85,16,5,94,78,16,5,208,3669,4
3,119,100,19,5,92,76,16,5,208,3669,4
4,119,98,21,5,96,77,19,5,208,3669,4
5,121,96,25,5,92,77,15,5,208,3669,4
6,113,95,18,5,89,74,15,5,208,3669,4
7,89,73,16,5,89,75,14,5,208,3669,4
8,105,82,23,5,97,75,22,5,208,3669,4
9,99,86,13,5,94,78,16,5,208,3669,4
10,114,94,20,5,91,77,14,5,208,3669,4
1,52,37,15,5,59,47,12,5,492,1983,4
2,66,40,26,5,73,59,14,5,492,1983,4
3,55,37,18,5,67,54,13,5,492,1983,4
4,46,34,12,5,74,60,14,5,492,1983,4
5,48,32,16,5,71,60,11,5,492,1983,4
6,59,39,20,5,62,51,11,5,492,1983,4
7,53,32,21,5,93,69,24,5,492,1983,4
8,55,32,23,5,84,63,21,5,492,1983,4
9,59,35,24,5,94,69,25,5,492,1983,4
10,60,36,24,5,79,61,18,5,492,1983,4
1,98,79,19,5,90,75,15,5,48,912,4
2,101,85,16,5,94,78,16,5,48,912,4
3,119,100,19,5,92,76,16,5,48,912,4
4,119,98,21,5,96,77,19,5,48,912,4
5,121,96,25,5,92,77,15,5,48,912,4
6,113,95,18,5,89,74,15,5,48,912,4
7,89,73,16,5,89,75,14,5,48,912,4
8,105,82,23,5,97,75,22,5,48,912,4
9,99,86,13,5,94,78,16,5,48,912,4
10,114,94,20,5,91,77,14,5,48,912,4
1,49,35,14,5,61,46,15,5,450,1446,4
2,65,41,24,5,75,62,13,5,450,1446,4
3,51,36,15,5,77,64,13,5,450,1446,4
4,48,35,13,5,76,61,15,5,450,1446,4
5,59,35,24,5,86,68,18,5,450,1446,4
6,61,40,21,5,68,50,18,5,450,1446,4
7,54,31,23,5,77,59,18,5,450,1446,4
8,58,35,23,5,69,53,16,5,450,1446,4
9,55,34,21,5,73,55,18,5,450,1446,4
10,62,38,24,5,76,57,19,5,450,1446,4
1,98,79,19,5,90,75,15,5,43,1683,4
2,101,85,16,5,94,78,16,5,43,1683,4
3,119,100,19,5,92,76,16,5,43,1683,4
4,119,98,21,5,96,77,19,5,43,1683,4
5,121,96,25,5,92,77,15,5,43,1683,4
6,113,95,18,5,89,74,15,5,43,1683,4
7,89,73,16,5,89,75,14,5,43,1683,4
8,105,82,23,5,97,75,22,5,43,1683,4
9,99,86,13,5,94,78,16,5,43,1683,4
10,114,94,20,5,91,77,14,5,43,1683,4
1,52,37,15,5,59,47,12,5,461,2938,4
2,66,40,26,5,73,59,14,5,461,2938,4
3,55,37,18,5,67,54,13,5,461,2938,4
4,46,34,12,5,74,60,14,5,461,2938,4
5,48,32,16,5,71,60,11,5,461,2938,4
6,59,39,20,5,62,51,11,5,461,2938,4
7,53,32,21,5,93,69,24,5,461,2938,4
8,55,32,23,5,84,63,21,5,461,2938,4
9,59,35,24,5,94,69,25,5,461,2938,4
10,60,36,24,5,79,61,18,5,461,2938,4
1,61,45,16,5,72,61,11,5,354,2189,4
2,68,47,21,5,75,61,14,5,354,2189,4
3,61,39,22,5,80,60,20,5,354,2189,4
4,57,41,16,5,81,62,19,5,354,2189,4
5,56,37,19,5,65,53,12,5,354,2189,4
6,80,49,31,5,71,59,12,5,354,2189,4
7,56,34,22,5,88,67,21,5,354,2189,4
8,52,37,15,5,62,47,15,5,354,2189,4
9,59,38,21,5,75,55,20,5,354,2189,4
10,48,34,14,5,75,57,18,5,354,2189,4
1,65,46,19,5,74,65,9,5,376,1094,4
2,68,49,19,5,72,55,17,5,376,1094,4
3,75,48,27,5,74,62,12,5,376,1094,4
4,79,51,28,5,75,57,18,5,376,1094,4
5,54,36,18,5,65,48,17,5,376,1094,4
6,63,41,22,5,75,56,19,5,376,1094,4
7,59,42,17,5,75,57,18,5,376,1094,4
8,55,39,16,5,85,66,19,5,376,1094,4
9,51,35,16,5,73,57,16,5,376,1094,4
10,59,41,18,5,87,69,18,5,376,1094,4
1,52,34,18,5,61,48,13,5,455,1710,4
2,68,40,28,5,74,59,15,5,455,1710,4
3,56,37,19,5,68,54,14,5,455,1710,4
4,50,38,12,5,77,62,15,5,455,1710,4
5,47,32,15,5,74,62,12,5,455,1710,4
6,62,40,22,5,64,53,11,5,455,1710,4
7,48,31,17,5,87,65,22,5,455,1710,4
8,55,33,22,5,85,67,18,5,455,1710,4
9,55,32,23,5,83,64,19,5,455,1710,4
10,57,33,24,5,92,68,24,5,455,1710,4
1,72,47,25,5,83,65,18,5,306,3204,4
2,71,51,20,5,76,59,17,5,306,3204,4
3,63,41,22,5,60,46,14,5,306,3204,4
4,67,43,24,5,64,49,15,5,306,3204,4
5,63,43,20,5,76,56,20,5,306,3204,4
6,68,42,26,5,71,57,14,5,306,3204,4
7,55,35,20,5,79,59,20,5,306,3204,4
8,52,37,15,5,82,67,15,5,306,3204,4
9,49,38,11,5,78,63,15,5,306,3204,4
10,60,42,18,5,69,54,15,5,306,3204,4
1,98,79,19,5,90,75,15,5,191,1988,4
2,101,85,16,5,94,78,16,5,191,1988,4
3,119,100,19,5,92,76,16,5,191,1988,4
4,119,98,21,5,96,77,19,5,191,1988,4
5,121,96,25,5,92,77,15,5,191,1988,4
6,113,95,18,5,89,74,15,5,191,1988,4
7,89,73,16,5,89,75,14,5,191,1988,4
8,105,82,23,5,97,75,22,5,191,1988,4
9,99,86,13,5,94,78,16,5,191,1988,4
10,114,94,20,5,91,77,14,5,191,1988,4
1,50,36,14,5,70,54,16,5,421,1241,4
2,60,38,22,5,98,73,25,5,421,1241,4
3,62,40,22,5,69,60,9,5,421,1241,4
4,55,35,20,5,76,57,19,5,421,1241,4
5,63,38,25,5,60,51,9,5,421,1241,4
6,59,37,22,5,79,59,20,5,421,1241,4
7,49,30,19,5,79,58,21,5,421,1241,4
8,49,31,18,5,71,56,15,5,421,1241,4
9,54,34,20,5,69,54,15,5,421,1241,4
10,48,33,15,5,80,62,18,5,421,1241,4
1,62,45,17,5,71,61,10,5,428,1198,4
2,56,39,17,5,77,61,16,5,428,1198,4
3,57,37,20,5,70,57,13,5,428,1198,4
4,58,39,19,5,78,61,17,5,428,1198,4
5,59,35,24,5,74,55,19,5,428,1198,4
6,53,35,18,5,77,55,22,5,428,1198,4
7,55,39,16,5,74,60,14,5,428,1198,4
8,50,32,18,5,60,44,16,5,428,1198,4
9,72,39,33,5,84,62,22,5,428,1198,4
10,60,38,22,5,70,56,14,5,428,1198,4
1,98,79,19,5,90,75,15,5,54,3530,4
2,101,85,16,5,94,78,16,5,54,3530,4
3,119,100,19,5,92,76,16,5,54,3530,4
4,119,98,21,5,96,77,19,5,54,3530,4
5,121,96,25,5,92,77,15,5,54,3530,4
6,113,95,18,5,89,74,15,5,54,3530,4
7,89,73,16,5,89,75,14,5,54,3530,4
8,105,82,23,5,97,75,22,5,54,3530,4
9,99,86,13,5,94,78,16,5,54,3530,4
10,114,94,20,5,91,77,14,5,54,3530,4
1,57,34,23,5,91,73,18,5,479,1366,4
2,66,36,30,5,101,78,23,5,479,1366,4
3,65,36,29,5,70,51,19,5,479,1366,4
4,53,35,18,5,104,73,31,5,479,1366,4
5,67,37,30,5,84,59,25,5,479,1366,4
6,70,45,25,5,88,64,24,5,479,1366,4
7,65,36,29,5,72,52,20,5,479,1366,4
8,58,39,19,5,100,76,24,5,479,1366,4
9,64,40,24,5,92,68,24,5,479,1366,4
10,83,47,36,5,87,70,17,5,479,1366,4
1,59,38,21,5,74,53,21,5,494,409,4
2,64,40,24,5,93,72,21,5,494,409,4
3,57,38,19,5,69,60,9,5,494,409,4
4,56,37,19,5,71,58,13,5,494,409,4
5,60,37,23,5,68,56,12,5,494,409,4
6,52,34,18,5,81,60,21,5,494,409,4
7,59,32,27,5,80,61,19,5,494,409,4
8,42,28,14,5,69,54,15,5,494,409,4
9,51,32,19,5,71,53,18,5,494,409,4
10,49,33,16,5,70,56,14,5,494,409,4
1,69,46,23,5,76,59,17,5,316,3211,4
2,69,47,22,5,73,57,16,5,316,3211,4
3,80,52,28,5,80,62,18,5,316,3211,4
4,69,48,21,5,84,67,17,5,316,3211,4
5,57,37,20,5,71,58,13,5,316,3211,4
6,59,37,22,5,66,52,14,5,316,3211,4
7,45,34,11,5,69,53,16,5,316,3211,4
8,55,36,19,5,70,56,14,5,316,3211,4
9,57,38,19,5,65,50,15,5,316,3211,4
10,50,33,17,5,87,64,23,5,316,3211,4
1,96,71,25,5,100,82,18,5,102,3416,4
2,94,70,24,5,104,80,24,5,102,3416,4
3,94,70,24,5,101,80,21,5,102,3416,4
4,95,69,26,5,102,81,21,5,102,3416,4
5,94,68,26,5,105,84,21,5,102,3416,4
6,98,68,30,5,104,82,22,5,102,3416,4
7,96,69,27,5,98,81,17,5,102,3416,4
8,95,66,29,5,102,83,19,5,102,3416,4
9,99,71,28,5,100,87,13,5,102,3416,4
10,100,69,31,5,98,84,14,5,102,3416,4
1,98,79,19,5,90,75,15,5,52,417,4
2,101,85,16,5,94,78,16,5,52,417,4
3,119,100,19,5,92,76,16,5,52,417,4
4,119,98,21,5,96,77,19,5,52,417,4
5,121,96,25,5,92,77,15,5,52,417,4
6,113,95,18,5,89,74,15,5,52,417,4
7,89,73,16,5,89,75,14,5,52,417,4
8,105,82,23,5,97,75,22,5,52,417,4
9,99,86,13,5,94,78,16,5,52,417,4
10,114,94,20,5,91,77,14,5,52,417,4
1,56,39,17,5,69,58,11,5,422,3186,4
2,51,38,13,5,70,58,12,5,422,3186,4
3,69,44,25,5,70,60,10,5,422,3186,4
4,59,36,23,5,83,66,17,5,422,3186,4
5,57,35,22,5,71,53,18,5,422,3186,4
6,58,38,20,5,72,54,18,5,422,3186,4
7,50,37,13,5,74,51,23,5,422,3186,4
8,56,39,17,5,83,64,19,5,422,3186,4
9,57,37,20,5,65,49,16,5,422,3186,4
10,68,41,27,5,72,53,19,5,422,3186,4
1,56,40,16,5,96,74,22,5,372,293,4
2,58,36,22,5,80,66,14,5,372,293,4
3,58,37,21,5,75,59,16,5,372,293,4
4,65,38,27,5,66,55,11,5,372,293,4
5,47,33,14,5,60,48,12,5,372,293,4
6,50,33,17,5,76,56,20,5,372,293,4
7,51,35,16,5,60,47,13,5,372,293,4
8,56,38,18,5,71,51,20,5,372,293,4
9,60,36,24,5,68,51,17,5,372,293,4
10,59,36,23,5,71,53,18,5,372,293,4
1,50,35,15,5,74,58,16,5,498,21,4
2,61,38,23,5,83,66,17,5,498,21,4
3,66,42,24,5,82,64,18,5,498,21,4
4,47,32,15,5,82,68,14,5,498,21,4
5,61,38,23,5,68,53,15,5,498,21,4
6,61,40,21,5,75,54,21,5,498,21,4
7,59,35,24,5,72,53,19,5,498,21,4
8,44,29,15,5,64,51,13,5,498,21,4
9,61,36,25,5,55,43,12,5,498,21,4
10,46,31,15,5,73,56,17,5,498,21,4
1,98,79,19,5,90,75,15,5,29,2534,4
2,101,85,16,5,94,78,16,5,29,2534,4
3,119,100,19,5,92,76,16,5,29,2534,4
4,119,98,21,5,96,77,19,5,29,2534,4
5,121,96,25,5,92,77,15,5,29,2534,4
6,113,95,18,5,89,74,15,5,29,2534,4
7,89,73,16,5,89,75,14,5,29,2534,4
8,105,82,23,5,97,75,22,5,29,2534,4
9,99,86,13,5,94,78,16,5,29,2534,4
10,114,94,20,5,91,77,14,5,29,2534,4
1,98,79,19,5,90,75,15,5,116,2229,4
2,101,85,16,5,94,78,16,5,116,2229,4
3,119,100,19,5,92,76,16,5,116,2229,4
4,119,98,21,5,96,77,19,5,116,2229,4
5,121,96,25,5,92,77,15,5,116,2229,4
6,113,95,18,5,89,74,15,5,116,2229,4
7,89,73,16,5,89,75,14,5,116,2229,4
8,105,82,23,5,97,75,22,5,116,2229,4
9,99,86,13,5,94,78,16,5,116,2229,4
10,114,94,20,5,91,77,14,5,116,2229,4
1,50,35,15,5,69,53,16,5,403,211,4
2,73,40,33,5,81,62,19,5,403,211,4
3,55,38,17,5,66,56,10,5,403,211,4
4,47,34,13,5,73,59,14,5,403,211,4
5,46,30,16,5,76,62,14,5,403,211,4
6,60,40,20,5,62,51,11,5,403,211,4
7,58,34,24,5,82,60,22,5,403,211,4
8,60,37,23,5,79,61,18,5,403,211,4
9,54,33,21,5,82,63,19,5,403,211,4
10,59,35,24,5,82,63,19,5,403,211,4
1,98,79,19,5,90,75,15,5,188,3595,4
2,101,85,16,5,94,78,16,5,188,3595,4
3,119,100,19,5,92,76,16,5,188,3595,4
4,119,98,21,5,96,77,19,5,188,3595,4
5,121,96,25,5,92,77,15,5,188,3595,4
6,113,95,18,5,89,74,15,5,188,3595,4
7,89,73,16,5,89,75,14,5,188,3595,4
8,105,82,23,5,97,75,22,5,188,3595,4
9,99,86,13,5,94,78,16,5,188,3595,4
10,114,94,20,5,91,77,14,5,188,3595,4
1,96,71,25,5,100,82,18,5,100,3088,4
2,94,70,24,5,104,80,24,5,100,3088,4
3,94,70,24,5,101,80,21,5,100,3088,4
4,95,69,26,5,102,81,21,5,100,3088,4
5,94,68,26,5,105,84,21,5,100,3088,4
6,98,68,30,5,104,82,22,5,100,3088,4
7,96,69,27,5,98,81,17,5,100,3088,4
8,95,66,29,5,102,83,19,5,100,3088,4
9,99,71,28,5,100,87,13,5,100,3088,4
10,100,69,31,5,98,84,14,5,100,3088,4
1,56,40,16,5,96,74,22,5,372,2671,4
2,58,36,22,5,80,66,14,5,372,2671,4
3,58,37,21,5,75,59,16,5,372,2671,4
4,65,38,27,5,66,55,11,5,372,2671,4
5,47,33,14,5,60,48,12,5,372,2671,4
6,50,33,17,5,76,56,20,5,372,2671,4
7,51,35,16,5,60,47,13,5,372,2671,4
8,56,38,18,5,71,51,20,5,372,2671,4
9,60,36,24,5,68,51,17,5,372,2671,4
10,59,36,23,5,71,53,18,5,372,2671,4
1,52,35,17,5,72,53,19,5,496,3213,4
2,62,39,23,5,73,58,15,5,496,3213,4
3,61,39,22,5,66,56,10,5,496,3213,4
4,47,35,12,5,71,57,14,5,496,3213,4
5,45,29,16,5,77,64,13,5,496,3213,4
6,55,38,17,5,61,50,11,5,496,3213,4
7,59,35,24,5,83,61,22,5,496,3213,4
8,60,38,22,5,79,62,17,5,496,3213,4
9,55,32,23,5,83,64,19,5,496,3213,4
10,60,36,24,5,86,64,22,5,496,3213,4
1,68,47,21,5,75,58,17,5,315,469,4
2,69,47,22,5,76,61,15,5,315,469,4
3,78,51,27,5,75,62,13,5,315,469,4
4,71,45,26,5,85,67,18,5,315,469,4
5,52,37,15,5,79,61,18,5,315,469,4
6,61,38,23,5,65,55,10,5,315,469,4
7,68,49,19,5,70,53,17,5,315,469,4
8,50,34,16,5,81,61,20,5,315,469,4
9,50,36,14,5,65,51,14,5,315,469,4
10,55,38,17,5,81,60,21,5,315,469,4
1,57,38,19,5,71,54,17,5,432,1443,4
2,66,40,26,5,75,60,15,5,432,1443,4
3,57,37,20,5,68,56,12,5,432,1443,4
4,42,34,8,5,73,59,14,5,432,1443,4
5,47,31,16,5,72,61,11,5,432,1443,4
6,54,38,16,5,66,53,13,5,432,1443,4
7,55,34,21,5,82,60,22,5,432,1443,4
8,57,33,24,5,79,60,19,5,432,1443,4
9,54,33,21,5,79,60,19,5,432,1443,4
10,64,36,28,5,86,65,21,5,432,1443,4
1,98,79,19,5,90,75,15,5,220,3140,4
2,101,85,16,5,94,78,16,5,220,3140,4
3,119,100,19,5,92,76,16,5,220,3140,4
4,119,98,21,5,96,77,19,5,220,3140,4
5,121,96,25,5,92,77,15,5,220,3140,4
6,113,95,18,5,89,74,15,5,220,3140,4
7,89,73,16,5,89,75,14,5,220,3140,4
8,105,82,23,5,97,75,22,5,220,3140,4
9,99,86,13,5,94,78,16,5,220,3140,4
10,114,94,20,5,91,77,14,5,220,3140,4
1,98,79,19,5,90,75,15,5,277,535,4
2,101,85,16,5,94,78,16,5,277,535,4
3,119,100,19,5,92,76,16,5,277,535,4
4,119,98,21,5,96,77,19,5,277,535,4
5,121,96,25,5,92,77,15,5,277,535,4
6,113,95,18,5,89,74,15,5,277,535,4
7,89,73,16,5,89,75,14,5,277,535,4
8,105,82,23,5,97,75,22,5,277,535,4
9,99,86,13,5,94,78,16,5,277,535,4
10,114,94,20,5,91,77,14,5,277,535,4
1,57,42,15,5,68,54,14,5,413,805,4
2,70,42,28,5,76,62,14,5,413,805,4
3,52,37,15,5,64,51,13,5,413,805,4
4,65,39,26,5,56,46,10,5,413,805,4
5,49,33,16,5,77,56,21,5,413,805,4
6,53,35,18,5,73,54,19,5,413,805,4
7,51,32,19,5,85,61,24,5,413,805,4
8,54,32,22,5,76,60,16,5,413,805,4
9,67,39,28,5,77,62,15,5,413,805,4
10,52,34,18,5,78,61,17,5,413,805,4
1,98,79,19,5,90,75,15,5,147,558,4
2,101,85,16,5,94,78,16,5,147,558,4
3,119,100,19,5,92,76,16,5,147,558,4
4,119,98,21,5,96,77,19,5,147,558,4
5,121,96,25,5,92,77,15,5,147,558,4
6,113,95,18,5,89,74,15,5,147,558,4
7,89,73,16,5,89,75,14,5,147,558,4
8,105,82,23,5,97,75,22,5,147,558,4
9,99,86,13,5,94,78,16,5,147,558,4
10,114,94,20,5,91,77,14,5,147,558,4
1,98,79,19,5,90,75,15,5,170,2216,4
2,101,85,16,5,94,78,16,5,170,2216,4
3,119,100,19,5,92,76,16,5,170,2216,4
4,119,98,21,5,96,77,19,5,170,2216,4
5,121,96,25,5,92,77,15,5,170,2216,4
6,113,95,18,5,89,74,15,5,170,2216,4
7,89,73,16,5,89,75,14,5,170,2216,4
8,105,82,23,5,97,75,22,5,170,2216,4
9,99,86,13,5,94,78,16,5,170,2216,4
10,114,94,20,5,91,77,14,5,170,2216,4
1,54,39,15,5,95,73,22,5,404,3805,4
2,52,42,10,5,77,61,16,5,404,3805,4
3,75,49,26,5,73,60,13,5,404,3805,4
4,64,41,23,5,72,57,15,5,404,3805,4
5,55,38,17,5,64,46,18,5,404,3805,4
6,58,37,21,5,53,44,9,5,404,3805,4
7,71,49,22,5,62,47,15,5,404,3805,4
8,58,40,18,5,80,64,16,5,404,3805,4
9,56,37,19,5,77,56,21,5,404,3805,4
10,77,51,26,5,77,57,20,5,404,3805,4
1,62,45,17,5,86,67,19,5,300,565,4
2,53,42,11,5,71,58,13,5,300,565,4
3,76,50,26,5,76,62,14,5,300,565,4
4,74,48,26,5,84,63,21,5,300,565,4
5,55,39,16,5,73,56,17,5,300,565,4
6,65,42,23,5,67,53,14,5,300,565,4
7,62,40,22,5,70,52,18,5,300,565,4
8,51,35,16,5,83,67,16,5,300,565,4
9,46,34,12,5,57,46,11,5,300,565,4
10,75,46,29,5,72,53,19,5,300,565,4
1,98,79,19,5,90,75,15,5,167,976,4
2,101,85,16,5,94,78,16,5,167,976,4
3,119,100,19,5,92,76,16,5,167,976,4
4,119,98,21,5,96,77,19,5,167,976,4
5,121,96,25,5,92,77,15,5,167,976,4
6,113,95,18,5,89,74,15,5,167,976,4
7,89,73,16,5,89,75,14,5,167,976,4
8,105,82,23,5,97,75,22,5,167,976,4
9,99,86,13,5,94,78,16,5,167,976,4
10,114,94,20,5,91,77,14,5,167,976,4
1,56,41,15,5,74,65,9,5,395,2039,4
2,67,47,20,5,80,62,18,5,395,2039,4
3,90,57,33,5,82,62,20,5,395,2039,4
4,63,48,15,5,78,58,20,5,395,2039,4
5,59,38,21,5,61,48,13,5,395,2039,4
6,64,41,23,5,56,43,13,5,395,2039,4
7,70,48,22,5,63,46,17,5,395,2039,4
8,49,39,10,5,78,60,18,5,395,2039,4
9,60,42,18,5,65,51,14,5,395,2039,4
10,63,40,23,5,87,66,21,5,395,2039,4
1,98,79,19,5,90,75,15,5,24,3584,4
2,101,85,16,5,94,78,16,5,24,3584,4
3,119,100,19,5,92,76,16,5,24,3584,4
4,119,98,21,5,96,77,19,5,24,3584,4
5,121,96,25,5,92,77,15,5,24,3584,4
6,113,95,18,5,89,74,15,5,24,3584,4
7,89,73,16,5,89,75,14,5,24,3584,4
8,105,82,23,5,97,75,22,5,24,3584,4
9,99,86,13,5,94,78,16,5,24,3584,4
10,114,94,20,5,91,77,14,5,24,3584,4
1,98,79,19,5,90,75,15,5,196,1316,4
2,101,85,16,5,94,78,16,5,196,1316,4
3,119,100,19,5,92,76,16,5,196,1316,4
4,119,98,21,5,96,77,19,5,196,1316,4
5,121,96,25,5,92,77,15,5,196,1316,4
6,113,95,18,5,89,74,15,5,196,1316,4
7,89,73,16,5,89,75,14,5,196,1316,4
8,105,82,23,5,97,75,22,5,196,1316,4
9,99,86,13,5,94,78,16,5,196,1316,4
10,114,94,20,5,91,77,14,5,196,1316,4
1,98,79,19,5,90,75,15,5,68,856,4
2,101,85,16,5,94,78,16,5,68,856,4
3,119,100,19,5,92,76,16,5,68,856,4
4,119,98,21,5,96,77,19,5,68,856,4
5,121,96,25,5,92,77,15,5,68,856,4
6,113,95,18,5,89,74,15,5,68,856,4
7,89,73,16,5,89,75,14,5,68,856,4
8,105,82,23,5,97,75,22,5,68,856,4
9,99,86,13,5,94,78,16,5,68,856,4
10,114,94,20,5,91,77,14,5,68,856,4
1,98,79,19,5,90,75,15,5,94,1397,4
2,101,85,16,5,94,78,16,5,94,1397,4
3,119,100,19,5,92,76,16,5,94,1397,4
4,119,98,21,5,96,77,19,5,94,1397,4
5,121,96,25,5,92,77,15,5,94,1397,4
6,113,95,18,5,89,74,15,5,94,1397,4
7,89,73,16,5,89,75,14,5,94,1397,4
8,105,82,23,5,97,75,22,5,94,1397,4
9,99,86,13,5,94,78,16,5,94,1397,4
10,114,94,20,5,91,77,14,5,94,1397,4
